0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,19.81068229675293,15.14660930633545
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,30.582366943359375,23.157955169677734
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,88.93852996826172,68.17005920410156
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,21.452301025390625,16.503833770751953
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,35.20299530029297,23.678260803222656
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,50.928810119628906,42.79485321044922
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,14.543136596679688,11.638837814331055
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,14.606522560119629,10.813287734985352
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,31.542282104492188,23.09970474243164
0.6,100,0.1,200,0.0001,1,3,0.0001,wasserstein,29.79875373840332,22.124427795410156
